ID,Tipo,REF,Nome,Publicado,Em destaque?,Visibilidade no catálogo,Descrição curta,Descrição,Data de preço promocional começa em,Data de preço promocional termina em,Status da taxa,Classe de taxa,Em estoque?,Estoque,Quantidade baixa de estoque,São permitidas encomendas?,Vender individualmente?,Peso (g),Comprimento (cm),Largura (cm),Altura (cm),Permitir avaliações de clientes?,Nota da compra,Preço promocional,Preço,Categorias,Tags,Classe de entrega,Imagens,Metadado: _wc_min_qty_product,Metadado: _wc_max_qty_product,Limite de download,Dias para expirar o download,Produto ascendente,Produtos agrupados,Aumenta vendas,Venda cruzada,URL externa,Texto do botão,Posição,Swatches Attributes,Nome do atributo 1,Valores do atributo 1,Visibilidade do atributo 1,Atributo global 1,Nome do atributo 2,Valores do atributo 2,Visibilidade do atributo 2,Atributo global 2,Metadado: _et_pb_post_hide_nav,Metadado: _et_pb_page_layout,Metadado: _et_pb_side_nav,Metadado: _et_pb_use_builder,Metadado: _et_builder_version,Metadado: _et_pb_first_image,Metadado: _et_pb_truncate_post,Metadado: _et_pb_ab_stats_refresh_interval,Metadado: _aioseop_keywords,Metadado: _aioseop_description,Metadado: _aioseop_title,Metadado: _ywsbs_subscription,Metadado: _ywsbs_price_is_per,Metadado: _ywsbs_price_time_option,Metadado: _ywsbs_max_length,Metadado: _wcct_goaldeal_stock_3870_1556384700_1556402700,Valores do atributo 3,Visibilidade do atributo 3,Atributo global 3,Nome do atributo 4,Valores do atributo 4,Visibilidade do atributo 4,Atributo global 4,Atributo padrão 4,Nome do atributo 5,Valores do atributo 5,Visibilidade do atributo 5,Atributo global 5,Metadado: _wp_old_date,Pedido*,Dúzias para encomenda,Arquivo/Pasta Estampa (Link G.Drive),nome do produto_FSB,tipo de produto_FSB
,simple,2004B,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,"ESPORTE/CASUAL/LIFESTLE  - MEIA CINZA MESCLA, ARCO-ÍRIS",
,simple,2005,,,,,,,,,,,,7,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2005.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,"ESPORTE/CASUAL/LIFESTLE - CYCLING MEIA PRETA, BICICLETA BRANCA, BOLINHA VERMELHA",SEM TOALHA
,simple,2005A,,'-1,0,,,,,,taxable,,1,8,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2029.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ESPORTE/CASUAL/LIFESTLE - CYCLING MEIA BRANCA, BICICLETAS COLORIDAS",SEM TOALHA
  ,simple,2005B,,'-1,0,,,,,,taxable,,1,1,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2030.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ESPORTE/CASUAL/LIFESTLE - CYCLING MEIA AZUL, BICICLETAS COLORIDAS",SEM TOALHA
,simple,2005C,,'-1,0,,,,,,taxable,,1,1,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2031.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,"ESPORTE/CASUAL/LIFESTLE - CYCLING MEIA CINZA, BICICLETA PRETA, BOLINHA VERMELHA",SEM TOALHA
,simple,2006,,'-1,0,,,,,,taxable,,1,8,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2006.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,"ESPORTE/CASUAL/LIFESTLE - MEIA AZUL CLARO, FANTASMINHAS BRANCOS",ATOALHADA
,simple,2006A,,'-1,0,,,,,,taxable,,1,12,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2006A.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ESPORTE/CASUAL/LIFESTLE - MEIA ROSA CLARO, PUNHO BRANCO, FANTASMINHAS ROXO",ATOALHADA
,,2006B,,,,,,,,,,,,25,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2006B.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ESPORTE/CASUAL/LIFESTLE - MEIA AMARELA, FANTASMINHAS BRANCOS",ATOALHADA
,simple,2007,,'-1,0,,,,,,taxable,,1,26,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2007.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESPORTE/CASUAL/LIFESTLE - MEIA BRANCA 3 LISTRAS AZUL,SEM TOALHA
,,2007A,,,,,,,,,,,,1,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2007A.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESPORTE/CASUAL/LIFESTLE - MEIA BRANCA 3 LISTRAS PRETA,SEM TOALHA
,,2007B,,,,,,,,,,,,23,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2007B.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESPORTE/CASUAL/LIFESTLE - MEIA VERMELHA 3 LISTRA BRANCA,SEM TOALHA
,,2007C,,,,,,,,,,,,3,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2007C.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESOIRTE/CASUAL/LIFESTLE - MEIA ROXA 3 LISTRAS BRANCA,SEM TOALHA
,,2007D,,,,,,,,,,,,23,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2007D.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESPORTE/CASUAL/LIFESTLE - MEIA AZUL CANETA 3 LISTRAS BRANCAS,SEM TOALHA
,,2007E,,,,,,,,,,,,3,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2007E.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESPORTE/CASUAL/LIFESTLE - MEIA LARANJA 3 LISTRAS BRANCAS,SEM TOALHA
,,2007F,,,,,,,,,,,,4,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2007F.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESPORTE/CASUAL/LIFESTLE - MEIA AZUL CLARO 3 LISTRAS BRANCA,SEM TOALHA
,simple,2007G,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,"ESPORTE/CASUAL/LIFESTLE - MEIA PRETA, SEM TOALHA, TRÊS LISTRAS ROSAS",
,,2007H,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ESPORTE/CASUAL/LIFESTLE - MEIA PRETA, SEM TOALHA, TRÊS LISTRAS VERDE LIMÃO ",
,,2008,,,,,,,,,,,,12,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2008.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ESPORTE/CASUAL/LIFESTLE - MEIA AZUL CLARO, ESTRELAS BRANCAS",SEM TOALHA
,,2009,,,,,,,,,,,,12,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2040.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ESPORTE/CASUAL/LIFESTLE - MEIA PRETA, ESTRELA BRANCA, LISTRAS AZUL E CINZA",SEM TOALHA
,simple,2009A,,'-1,0,,,,,,taxable,,1,6,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2041.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ESPORTE/CASUAL/LIFESTLE - MEIA PRETA, ESTRELA BRANCA, LISTRAS VEREMELHO/CINZA",SEM TOALHA
,simple,2010,,'-1,0,,,,,,taxable,,1,1,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2010.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,"ESPORTE/CASUAL/LIFESTLE - MEIA LISTRAS VEMELHO, AMARELO, VERDE LIMÃO, FOLHA DA MACONHA PRETA",ATOALHADA
,,2010A,,,,,,,,,,,,1,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2010A.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ESPORTE/CASUAL/LIFESTLE - MEIA AZUL, FOLHA DA MOCONHA BRANCA, BANDEIRA USA",SEM TOALHA
,,2010B,,,,,,,,,,,,2,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2010B.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ESPORTE/CASUAL/LIFESTLE - LISTRAS PRETO, CINZA ESCURO, CINZA CLARO, FOLHA MACONHA VERDE LIMÃO",ATOALHADA
,simple,2011,,'-1,0,,,,,,taxable,,1,1,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2043.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,"ESPORTE/CASUAL/LIFESTLE - MEIA BRANCA, ÁS DE ESPADAS, PUNHO PRETO",SEM TOALHA
,simple,2012,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,"ESPORTE/CASUAL/LIFESTLE - MEIA BRANCA, PUNHO VERMELHO, USA AZUL",
,simple,2013,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,"ESPORTE/CASUAL/LIFESTLE - MEIA AZUL ESCURO, 3 ESTRELAS BRANCAS, PUNHO VERMELHO",
,simple,2014,,'-1,0,,,,,,taxable,,1,13,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2045.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,"ESPORTE/CASUAL/LIFESTLE - MEIA BRANCA, KETTLEBELL COLORIDOS",SEM TOALHA
,simple,2014A,,'-1,0,,,,,,taxable,,1,13,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2046.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,"ESPORTE/CASUAL/LIFESTLE - MEIA PRETA, KETTLEBELL COLORIDOS",SEM TOALHA
,simple,2014B,,'-1,0,,,,,,taxable,,1,1,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2048.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,"ESPORTE/CASUAL/LIFESTLE - MEIA BRANCA, KETTLEBELL PRETO",SEM TOALHA
,simple,2014C,,'-1,0,,,,,,taxable,,1,23,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2047.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,"ESPORTE/CASUAL/LIFESTLE - MEIA PRETA, KETTLEBELL BRANCO",SEM TOALHA
,simple,2015,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2049.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,"ESPORTE/CASUAL/LIFESTLE - CAMUFLADA, PUNHO VERDE MUSGO",
,simple,2016,,'-1,0,,,,,,taxable,,1,5,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2050.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,"ESPORTE/CASUAL/LIFESTLE - MEIA PRETA, FAIXA DE PEDESTRE CINZA",SEM TOALHA
,simple,2016A,,'-1,0,,,,,,taxable,,1,3,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2051.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,"ESPORTE/CASUAL/LIFESTLE - MEIA BRANCA, FAIXA DE PEDESTRE PRETO",SEM TOALHA
,simple,2016B,,'-1,0,,,,,,taxable,,1,10,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2052.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,"ESPORTE/CASUAL/LIFESTLE - MEIA CINZA, FAIXA DE PEDESTRE PRETO",SEM TOALHA
,,2017,,,,,,,,,,,,1,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2017.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ESPORTE/CASUAL/LIFESTLE - MEIA PRETA, ROSAS VERMELHAS , 2 LISTRAS CINZAS",SEM TOALHA
,,2018,,,,,,,,,,,,1,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2017A.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ESPORTE/CASUAL/LIFESTLE - MEIA PRETA, ROSA VERMELHA (40S & SHORTIES)",ATOALHADA
,,2018A,,,,,,,,,,,,2,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2018A.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ESPORTE/CASUAL/LIFESTLE - MEIA BRANCA, ROSA VERMELHA (40S & SHORTIES)",ATOALHADA
,,2019,,,,,,,,,,,,2,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2017B.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ESPORTE/CASUAL/LIFESTLE - MEIA PRETA, ROSAS ROSA PINK",SEM TOALHA
,,2019A,,,,,,,,,,,,2,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2019A.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ESPORTE/CASUAL/LIFESTLE - MEIA CINZA CLARO, ROSAS ROSA PINK",SEM TOALHA
,,2020,,,,,,,,,,,,1,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2020.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESPORTE/CASUAL/LIFESTLE - MEIA PRETA QUARICULADO PRETO/CINZA FRONTAL,ATOALHADA
,,2020A,,,,,,,,,,,,1,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2020A.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESPORTE/CASUAL/LIFESTLE - MEIA CINZA CLARO QUADRICULADO PRETO E CINZA FRONTAL,ATOALHADA
,,2020B,,,,,,,,,,,,2,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2020B.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESPORTE/CASUAL/LIFESTLE - MEIA BRANCA QUADRICULADO PRETO E BRANCO FRONTAL,ATOALHADA
,,2021,,,,,,,,,,,,2,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/2021.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESPORTE/CASUAL/LIFESTLE - MEIA PRETA LABAREDAS VERMELHA,ATOALHADA
,,2022,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ESPORTE/CASUAL/LIFESTLE - MEIA AZUL, SEM TOALHA, QUATRO LISTRAS CINZA ",
,,2023,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ESPORTE/CASUAL/LIFESTLE - MEIA PRETA, COM TRÊS LISTRAS CINZA MESCLA NA CANELA",
,,3000,,,,,,,,,,,,11,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/3000.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOQUETE - SOQUETE FEMININA C/CALCANHAR ORIGINAL ROSA LISA,1/2 ATOALHADA
,simple,3000A,,'-1,0,,,,,,taxable,,1,10,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/3000A.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,SOQUETE - SOQUETE FEMININA C/CALCANHAR ORIGINAL VERMELHA,1/2 ATOALHADA
,simple,3000B,,'-1,0,,,,,,taxable,,1,12,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/3000B.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,SOQUETE - SOQUETE FEMININA C/CALCANHAR ORIGINAL LARANJA,1/2 ATOALHADA
,simple,3000C,,'-1,0,,,,,,taxable,,1,11,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/3000C.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,SOQUETE - SOQUETE FEMININA C/CALCANHAR ORIGINAL ROXA,1/2 ATOALHADA
,simple,3000D,,'-1,0,,,,,,taxable,,1,12,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/3000D.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,SOQUETE - SOQUETE FEMININA C/CALCANHAR ORIGINAL VERDE LIMÃO,1/2 ATOALHADA
,simple,3000E,,'-1,0,,,,,,taxable,,1,12,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/3000E.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,SOQUETE - SOQUETE FEMININA C/CALCANHAR ORIGINAL AZUL CLARO,1/2 ATOALHADA
,simple,3000F,,'-1,0,,,,,,taxable,,1,12,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/3000F.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOQUETE - SOQUETE FEMININA C/CALCANHAR ORIGINAL ROSA PINK,1/2 ATOALHADA
,simple,3000G,,'-1,0,,,,,,taxable,,1,12,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/3000G.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,SOQUETE - SOQUETE FEMININA C/CALCANHAR ORIGINAL PRETA,1/2 ATOALHADA
,,3000H,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOQUETE - FEMININA C/CALCANHAR ORIGINAL BRANCA,1/2 ATOALHADA
,simple,3001,,'-1,0,,,,,,taxable,,1,11,10,0,0,50,20,20,20,1,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,SOQUETE - SOQUETE MASCULINA C/CALCANHAR ORIGINAL ROSA LISA,1/2 ATOALHADA
,simple,3001A,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,SOQUETE - SOQUETE MASCULINA C/CALCANHAR ORIGINAL VERMELHA,
,simple,3001B,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,SOQUETE - SOQUETE MASCULINA C/CALCANHAR ORIGINAL LARANJA,
,simple,3001C,,'-1,0,,,,,,taxable,,1,11,10,0,0,50,20,20,20,1,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,SOQUETE - SOQUETE MASCULINA C/CALCANHAR ORIGINAL ROXA,1/2 ATOALHADA
,simple,3001D,,'-1,0,,,,,,taxable,,1,11,10,0,0,50,20,20,20,1,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,SOQUETE - SOQUETE MASCULINA C/CALCANHAR ORIGINAL VERDE LIMÃO,1/2 ATOALHADA
,simple,3001E,,'-1,0,,,,,,taxable,,1,11,10,0,0,50,20,20,20,1,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,SOQUETE - SOQUETE MASCULINA C/CALCANHAR ORIGINAL AZUL CLARO,1/2 ATOALHADA
,simple,3001F,,'-1,0,,,,,,taxable,,1,11,10,0,0,50,20,20,20,1,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,SOQUETE - SOQUETE MASCULINA C/CALCANHAR ORIGINAL ROSA PINK,1/2 ATOALHADA
,,3001G,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOQUETE - MASCULINA C/CALCANHAR ORIGINAL PRETA,
,,3001H,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOQUETE - MASCULINA C/CALCANHAR ORIGINAL BRANCA,
,simple,4000,Meia monalisa,-1,0,visible,,,,,taxable,,1,11,5,0,0,,,,,1,,,23,"Lifestyle > Divertidas, Lifestyle > Tendências, Tamanhos > Feminino, Tamanhos > Masculino","Meia sublimada, Meia calcanhar falso, Meia menor preço",,https://crossfeet.com.br/wp-content/uploads/2019/08/4000.1.jpg,1,5,,,,,,,,,10,"{""Cores"":{""name"":""Cores"",""type"":""color"",""terms"":{""Laranja"":{""name"":""Laranja"",""color"":""#ffa500"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""}}}}",Modelo,Sublimada,1,1,Cores,Laranja,1,1,default,et_no_sidebar,off,,BB|Divi|3.22.5,,,hourly,"Meia Monalisa,Meia Mona Lisa,kit meias sublimadas,Meias FSB,FSB meias,kit meia,kit meias,kit de meias,kit meia infantil,kit meias,kit meia lupo,kit meia, meias atacado,kit meias coloridas,kit meias promoção,kit meias personalizadas,meias fsb,fsb meias, fsb meias divertidas,meias outlet,fsb outlet,coleções de meias,coleções meias coloridas,colecao meias divertidas,coleção meias sublimadas",Meia Monalisa em oferta na meias FSB . Meia social e cano médio 90% OFF Pagamento em até 12x  Peça já !,Meia Monalisa - meias divertidas - Comprar agora,,,,,,,,,Tipo de combinação,"Casual, Vibrante",1,1,,,,,,Observação pode ser adicionada aqui,,,,SUBLIMADA - MONA LISA,SEM TOALHA
,,4000A,,,,,,,,,,,,18,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4000A.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - VENUS DE MILO CABEÇA DE ROSA,SEM TOALHA
,simple,4001,,'-1,0,,,,,,taxable,,1,16,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/100.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,SUBLIMADA - SUPER HOMEM AZUL,
,simple,4001A,,'-1,0,,,,,,taxable,,1,10,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4002.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,SUBLIMADA - SUPER HOMEM BRANCA,
,simple,4001B,,'-1,0,,,,,,taxable,,1,1,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4003.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,SUBLIMADA - SUPER HOMEM ESTAMPADA,
,simple,4001C,,'-1,0,,,,,,taxable,,1,4,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/nova00011.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,SUBLIMADA - SUPER HOMEM ESTILO QUADRINHOS,
,simple,4002,,'-1,0,,,,,,taxable,,1,21,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/104.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,SUBLIMADA - GOKU,SEM TOALHA
,simple,4002A,,'-1,0,,,,,,taxable,,1,38,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/105.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,SUBLIMADA - VEGETA,SEM TOALHA
